"","FPR","TPR"
"1",0,0
"2",0,0.00307692307692308
"3",0,0.00615384615384615
"4",0,0.00923076923076923
"5",0,0.0123076923076923
"6",0,0.0153846153846154
"7",0,0.0184615384615385
"8",0,0.0215384615384615
"9",0,0.0246153846153846
"10",0,0.0276923076923077
"11",0,0.0307692307692308
"12",0,0.0338461538461538
"13",0,0.0369230769230769
"14",0,0.04
"15",0,0.0430769230769231
"16",0,0.0461538461538462
"17",0,0.0492307692307692
"18",0,0.0523076923076923
"19",0,0.0553846153846154
"20",0,0.0584615384615385
"21",0,0.0615384615384615
"22",0,0.0646153846153846
"23",0,0.0676923076923077
"24",0,0.0707692307692308
"25",0,0.0738461538461539
"26",0,0.0769230769230769
"27",0,0.08
"28",0,0.0830769230769231
"29",0,0.0861538461538462
"30",0,0.0892307692307692
"31",0,0.0923076923076923
"32",0,0.0953846153846154
"33",0,0.0984615384615385
"34",0,0.101538461538462
"35",0,0.104615384615385
"36",0,0.107692307692308
"37",0,0.110769230769231
"38",0,0.113846153846154
"39",0,0.116923076923077
"40",0,0.12
"41",0,0.123076923076923
"42",0,0.126153846153846
"43",0,0.129230769230769
"44",0,0.132307692307692
"45",0,0.135384615384615
"46",0,0.138461538461538
"47",0,0.141538461538462
"48",0,0.144615384615385
"49",0,0.147692307692308
"50",0,0.150769230769231
"51",0,0.153846153846154
"52",0,0.156923076923077
"53",0,0.16
"54",0,0.163076923076923
"55",0,0.166153846153846
"56",0,0.169230769230769
"57",0,0.172307692307692
"58",0,0.175384615384615
"59",0,0.178461538461538
"60",0,0.181538461538462
"61",0,0.184615384615385
"62",0,0.187692307692308
"63",0,0.190769230769231
"64",0,0.193846153846154
"65",0,0.196923076923077
"66",0,0.2
"67",0,0.203076923076923
"68",0,0.206153846153846
"69",0,0.209230769230769
"70",0,0.212307692307692
"71",0,0.215384615384615
"72",0,0.218461538461538
"73",0,0.221538461538462
"74",0,0.224615384615385
"75",0,0.227692307692308
"76",0,0.230769230769231
"77",0,0.233846153846154
"78",0,0.236923076923077
"79",0,0.24
"80",0,0.243076923076923
"81",0,0.246153846153846
"82",0,0.249230769230769
"83",0,0.252307692307692
"84",0,0.255384615384615
"85",0,0.258461538461538
"86",0,0.261538461538462
"87",0.00421940928270042,0.261538461538462
"88",0.00421940928270042,0.264615384615385
"89",0.00421940928270042,0.267692307692308
"90",0.00421940928270042,0.270769230769231
"91",0.00421940928270042,0.273846153846154
"92",0.00421940928270042,0.276923076923077
"93",0.00421940928270042,0.28
"94",0.00421940928270042,0.283076923076923
"95",0.00421940928270042,0.286153846153846
"96",0.00421940928270042,0.289230769230769
"97",0.00421940928270042,0.292307692307692
"98",0.00421940928270042,0.295384615384615
"99",0.00421940928270042,0.298461538461538
"100",0.00421940928270042,0.301538461538462
"101",0.00421940928270042,0.304615384615385
"102",0.00421940928270042,0.307692307692308
"103",0.00421940928270042,0.310769230769231
"104",0.00421940928270042,0.313846153846154
"105",0.00421940928270042,0.316923076923077
"106",0.00421940928270042,0.32
"107",0.00421940928270042,0.323076923076923
"108",0.00421940928270042,0.326153846153846
"109",0.00421940928270042,0.329230769230769
"110",0.00421940928270042,0.332307692307692
"111",0.00843881856540084,0.332307692307692
"112",0.0126582278481013,0.332307692307692
"113",0.0126582278481013,0.335384615384615
"114",0.0126582278481013,0.338461538461538
"115",0.0126582278481013,0.341538461538462
"116",0.0126582278481013,0.344615384615385
"117",0.0168776371308017,0.344615384615385
"118",0.0168776371308017,0.347692307692308
"119",0.0168776371308017,0.350769230769231
"120",0.0168776371308017,0.353846153846154
"121",0.0168776371308017,0.356923076923077
"122",0.0168776371308017,0.363076923076923
"123",0.0168776371308017,0.366153846153846
"124",0.0168776371308017,0.369230769230769
"125",0.0210970464135021,0.369230769230769
"126",0.0210970464135021,0.372307692307692
"127",0.0210970464135021,0.375384615384615
"128",0.0210970464135021,0.378461538461538
"129",0.0210970464135021,0.381538461538462
"130",0.0210970464135021,0.384615384615385
"131",0.0253164556962025,0.384615384615385
"132",0.0253164556962025,0.390769230769231
"133",0.0253164556962025,0.393846153846154
"134",0.0253164556962025,0.396923076923077
"135",0.0253164556962025,0.4
"136",0.029535864978903,0.4
"137",0.0337552742616034,0.4
"138",0.0337552742616034,0.403076923076923
"139",0.0337552742616034,0.406153846153846
"140",0.0337552742616034,0.409230769230769
"141",0.0337552742616034,0.412307692307692
"142",0.0337552742616034,0.415384615384615
"143",0.0337552742616034,0.418461538461538
"144",0.0337552742616034,0.424615384615385
"145",0.0337552742616034,0.427692307692308
"146",0.0337552742616034,0.430769230769231
"147",0.0337552742616034,0.433846153846154
"148",0.0337552742616034,0.436923076923077
"149",0.0337552742616034,0.44
"150",0.0337552742616034,0.443076923076923
"151",0.0337552742616034,0.446153846153846
"152",0.0379746835443038,0.449230769230769
"153",0.0379746835443038,0.452307692307692
"154",0.0379746835443038,0.455384615384615
"155",0.0379746835443038,0.458461538461538
"156",0.0379746835443038,0.461538461538462
"157",0.0379746835443038,0.464615384615385
"158",0.0379746835443038,0.467692307692308
"159",0.0421940928270042,0.467692307692308
"160",0.0464135021097046,0.467692307692308
"161",0.0506329113924051,0.467692307692308
"162",0.0506329113924051,0.470769230769231
"163",0.0548523206751055,0.470769230769231
"164",0.0548523206751055,0.473846153846154
"165",0.0548523206751055,0.476923076923077
"166",0.0548523206751055,0.48
"167",0.0590717299578059,0.48
"168",0.0590717299578059,0.483076923076923
"169",0.0590717299578059,0.486153846153846
"170",0.0590717299578059,0.489230769230769
"171",0.0590717299578059,0.492307692307692
"172",0.0590717299578059,0.495384615384615
"173",0.0590717299578059,0.498461538461538
"174",0.0590717299578059,0.501538461538461
"175",0.0590717299578059,0.504615384615385
"176",0.0590717299578059,0.507692307692308
"177",0.0632911392405063,0.507692307692308
"178",0.0632911392405063,0.510769230769231
"179",0.0632911392405063,0.513846153846154
"180",0.0632911392405063,0.516923076923077
"181",0.0632911392405063,0.52
"182",0.0632911392405063,0.523076923076923
"183",0.0675105485232067,0.523076923076923
"184",0.0675105485232067,0.526153846153846
"185",0.0675105485232067,0.529230769230769
"186",0.0675105485232067,0.532307692307692
"187",0.0675105485232067,0.535384615384615
"188",0.0675105485232067,0.538461538461538
"189",0.0675105485232067,0.541538461538462
"190",0.0675105485232067,0.544615384615385
"191",0.0675105485232067,0.547692307692308
"192",0.0675105485232067,0.550769230769231
"193",0.0717299578059072,0.550769230769231
"194",0.0717299578059072,0.553846153846154
"195",0.0717299578059072,0.556923076923077
"196",0.0717299578059072,0.56
"197",0.0717299578059072,0.563076923076923
"198",0.0717299578059072,0.566153846153846
"199",0.0759493670886076,0.566153846153846
"200",0.0759493670886076,0.569230769230769
"201",0.080168776371308,0.569230769230769
"202",0.080168776371308,0.572307692307692
"203",0.0843881856540084,0.572307692307692
"204",0.0843881856540084,0.575384615384615
"205",0.0886075949367089,0.575384615384615
"206",0.0928270042194093,0.575384615384615
"207",0.0970464135021097,0.575384615384615
"208",0.0970464135021097,0.578461538461538
"209",0.10126582278481,0.581538461538462
"210",0.105485232067511,0.581538461538462
"211",0.109704641350211,0.581538461538462
"212",0.113924050632911,0.581538461538462
"213",0.113924050632911,0.584615384615385
"214",0.113924050632911,0.587692307692308
"215",0.118143459915612,0.587692307692308
"216",0.122362869198312,0.587692307692308
"217",0.122362869198312,0.590769230769231
"218",0.122362869198312,0.593846153846154
"219",0.126582278481013,0.593846153846154
"220",0.126582278481013,0.596923076923077
"221",0.126582278481013,0.603076923076923
"222",0.126582278481013,0.606153846153846
"223",0.126582278481013,0.609230769230769
"224",0.126582278481013,0.612307692307692
"225",0.126582278481013,0.615384615384615
"226",0.126582278481013,0.618461538461539
"227",0.130801687763713,0.618461538461539
"228",0.130801687763713,0.621538461538461
"229",0.135021097046413,0.621538461538461
"230",0.135021097046413,0.624615384615385
"231",0.143459915611814,0.624615384615385
"232",0.147679324894515,0.624615384615385
"233",0.151898734177215,0.624615384615385
"234",0.151898734177215,0.627692307692308
"235",0.151898734177215,0.630769230769231
"236",0.151898734177215,0.633846153846154
"237",0.156118143459916,0.636923076923077
"238",0.156118143459916,0.64
"239",0.156118143459916,0.643076923076923
"240",0.160337552742616,0.643076923076923
"241",0.164556962025316,0.643076923076923
"242",0.168776371308017,0.646153846153846
"243",0.168776371308017,0.649230769230769
"244",0.172995780590717,0.649230769230769
"245",0.172995780590717,0.652307692307692
"246",0.177215189873418,0.652307692307692
"247",0.181434599156118,0.655384615384615
"248",0.181434599156118,0.658461538461538
"249",0.181434599156118,0.661538461538462
"250",0.185654008438819,0.664615384615385
"251",0.185654008438819,0.667692307692308
"252",0.189873417721519,0.667692307692308
"253",0.189873417721519,0.673846153846154
"254",0.189873417721519,0.676923076923077
"255",0.189873417721519,0.68
"256",0.189873417721519,0.683076923076923
"257",0.189873417721519,0.686153846153846
"258",0.194092827004219,0.686153846153846
"259",0.194092827004219,0.689230769230769
"260",0.194092827004219,0.692307692307692
"261",0.19831223628692,0.692307692307692
"262",0.20253164556962,0.692307692307692
"263",0.20253164556962,0.695384615384615
"264",0.206751054852321,0.695384615384615
"265",0.210970464135021,0.701538461538462
"266",0.210970464135021,0.704615384615385
"267",0.215189873417722,0.704615384615385
"268",0.215189873417722,0.710769230769231
"269",0.215189873417722,0.713846153846154
"270",0.219409282700422,0.713846153846154
"271",0.219409282700422,0.716923076923077
"272",0.223628691983122,0.716923076923077
"273",0.223628691983122,0.72
"274",0.223628691983122,0.723076923076923
"275",0.223628691983122,0.726153846153846
"276",0.227848101265823,0.726153846153846
"277",0.232067510548523,0.729230769230769
"278",0.232067510548523,0.732307692307692
"279",0.232067510548523,0.735384615384615
"280",0.236286919831224,0.741538461538462
"281",0.240506329113924,0.741538461538462
"282",0.240506329113924,0.744615384615385
"283",0.240506329113924,0.747692307692308
"284",0.240506329113924,0.750769230769231
"285",0.240506329113924,0.753846153846154
"286",0.240506329113924,0.756923076923077
"287",0.240506329113924,0.76
"288",0.244725738396624,0.76
"289",0.248945147679325,0.76
"290",0.248945147679325,0.763076923076923
"291",0.248945147679325,0.766153846153846
"292",0.248945147679325,0.772307692307692
"293",0.253164556962025,0.775384615384615
"294",0.257383966244726,0.775384615384615
"295",0.261603375527426,0.775384615384615
"296",0.261603375527426,0.778461538461538
"297",0.265822784810127,0.778461538461538
"298",0.270042194092827,0.778461538461538
"299",0.278481012658228,0.778461538461538
"300",0.282700421940928,0.778461538461538
"301",0.282700421940928,0.781538461538462
"302",0.282700421940928,0.784615384615385
"303",0.286919831223629,0.784615384615385
"304",0.291139240506329,0.784615384615385
"305",0.29535864978903,0.784615384615385
"306",0.30379746835443,0.784615384615385
"307",0.308016877637131,0.784615384615385
"308",0.312236286919831,0.784615384615385
"309",0.312236286919831,0.787692307692308
"310",0.312236286919831,0.790769230769231
"311",0.316455696202532,0.790769230769231
"312",0.320675105485232,0.793846153846154
"313",0.320675105485232,0.796923076923077
"314",0.320675105485232,0.8
"315",0.320675105485232,0.803076923076923
"316",0.320675105485232,0.806153846153846
"317",0.324894514767932,0.806153846153846
"318",0.324894514767932,0.809230769230769
"319",0.329113924050633,0.812307692307692
"320",0.333333333333333,0.812307692307692
"321",0.337552742616034,0.812307692307692
"322",0.337552742616034,0.815384615384615
"323",0.341772151898734,0.815384615384615
"324",0.341772151898734,0.818461538461538
"325",0.345991561181435,0.818461538461538
"326",0.350210970464135,0.818461538461538
"327",0.350210970464135,0.821538461538462
"328",0.358649789029536,0.821538461538462
"329",0.362869198312236,0.824615384615385
"330",0.362869198312236,0.827692307692308
"331",0.362869198312236,0.830769230769231
"332",0.362869198312236,0.833846153846154
"333",0.371308016877637,0.833846153846154
"334",0.371308016877637,0.836923076923077
"335",0.371308016877637,0.84
"336",0.375527426160338,0.84
"337",0.379746835443038,0.84
"338",0.379746835443038,0.843076923076923
"339",0.379746835443038,0.846153846153846
"340",0.383966244725738,0.849230769230769
"341",0.388185654008439,0.849230769230769
"342",0.388185654008439,0.852307692307692
"343",0.388185654008439,0.855384615384615
"344",0.392405063291139,0.855384615384615
"345",0.392405063291139,0.858461538461538
"346",0.39662447257384,0.858461538461538
"347",0.40084388185654,0.858461538461538
"348",0.40084388185654,0.861538461538462
"349",0.40084388185654,0.864615384615385
"350",0.40506329113924,0.864615384615385
"351",0.409282700421941,0.864615384615385
"352",0.409282700421941,0.867692307692308
"353",0.409282700421941,0.870769230769231
"354",0.417721518987342,0.870769230769231
"355",0.417721518987342,0.873846153846154
"356",0.421940928270042,0.873846153846154
"357",0.421940928270042,0.88
"358",0.426160337552743,0.88
"359",0.430379746835443,0.88
"360",0.430379746835443,0.883076923076923
"361",0.438818565400844,0.883076923076923
"362",0.438818565400844,0.886153846153846
"363",0.438818565400844,0.889230769230769
"364",0.438818565400844,0.892307692307692
"365",0.438818565400844,0.895384615384615
"366",0.443037974683544,0.895384615384615
"367",0.447257383966245,0.895384615384615
"368",0.447257383966245,0.898461538461538
"369",0.447257383966245,0.901538461538462
"370",0.447257383966245,0.904615384615385
"371",0.451476793248945,0.904615384615385
"372",0.451476793248945,0.907692307692308
"373",0.451476793248945,0.910769230769231
"374",0.455696202531646,0.910769230769231
"375",0.459915611814346,0.910769230769231
"376",0.459915611814346,0.913846153846154
"377",0.464135021097046,0.916923076923077
"378",0.468354430379747,0.916923076923077
"379",0.472573839662447,0.916923076923077
"380",0.476793248945148,0.92
"381",0.481012658227848,0.92
"382",0.481012658227848,0.923076923076923
"383",0.481012658227848,0.926153846153846
"384",0.485232067510549,0.926153846153846
"385",0.489451476793249,0.929230769230769
"386",0.493670886075949,0.929230769230769
"387",0.49789029535865,0.929230769230769
"388",0.50210970464135,0.929230769230769
"389",0.506329113924051,0.932307692307692
"390",0.510548523206751,0.932307692307692
"391",0.510548523206751,0.935384615384615
"392",0.510548523206751,0.938461538461538
"393",0.510548523206751,0.941538461538462
"394",0.510548523206751,0.944615384615385
"395",0.518987341772152,0.947692307692308
"396",0.523206751054852,0.947692307692308
"397",0.527426160337553,0.947692307692308
"398",0.531645569620253,0.947692307692308
"399",0.535864978902954,0.947692307692308
"400",0.540084388185654,0.947692307692308
"401",0.540084388185654,0.950769230769231
"402",0.544303797468354,0.950769230769231
"403",0.548523206751055,0.950769230769231
"404",0.556962025316456,0.950769230769231
"405",0.561181434599156,0.950769230769231
"406",0.565400843881857,0.950769230769231
"407",0.569620253164557,0.950769230769231
"408",0.573839662447257,0.950769230769231
"409",0.573839662447257,0.953846153846154
"410",0.578059071729958,0.956923076923077
"411",0.582278481012658,0.956923076923077
"412",0.586497890295359,0.956923076923077
"413",0.590717299578059,0.956923076923077
"414",0.59493670886076,0.956923076923077
"415",0.59493670886076,0.96
"416",0.59915611814346,0.96
"417",0.60337552742616,0.96
"418",0.607594936708861,0.96
"419",0.611814345991561,0.963076923076923
"420",0.616033755274262,0.963076923076923
"421",0.616033755274262,0.966153846153846
"422",0.624472573839662,0.966153846153846
"423",0.628691983122363,0.966153846153846
"424",0.641350210970464,0.966153846153846
"425",0.649789029535865,0.966153846153846
"426",0.654008438818565,0.966153846153846
"427",0.662447257383966,0.966153846153846
"428",0.666666666666667,0.966153846153846
"429",0.670886075949367,0.966153846153846
"430",0.675105485232067,0.966153846153846
"431",0.679324894514768,0.966153846153846
"432",0.683544303797468,0.966153846153846
"433",0.687763713080169,0.966153846153846
"434",0.691983122362869,0.966153846153846
"435",0.69620253164557,0.966153846153846
"436",0.70042194092827,0.966153846153846
"437",0.70464135021097,0.966153846153846
"438",0.708860759493671,0.966153846153846
"439",0.708860759493671,0.969230769230769
"440",0.713080168776371,0.969230769230769
"441",0.717299578059072,0.969230769230769
"442",0.721518987341772,0.969230769230769
"443",0.721518987341772,0.972307692307692
"444",0.725738396624473,0.972307692307692
"445",0.729957805907173,0.972307692307692
"446",0.729957805907173,0.975384615384615
"447",0.734177215189873,0.975384615384615
"448",0.734177215189873,0.978461538461538
"449",0.738396624472574,0.978461538461538
"450",0.746835443037975,0.978461538461538
"451",0.751054852320675,0.978461538461538
"452",0.755274261603376,0.978461538461538
"453",0.759493670886076,0.978461538461538
"454",0.763713080168776,0.978461538461538
"455",0.767932489451477,0.978461538461538
"456",0.772151898734177,0.978461538461538
"457",0.776371308016878,0.981538461538462
"458",0.780590717299578,0.981538461538462
"459",0.789029535864979,0.981538461538462
"460",0.789029535864979,0.984615384615385
"461",0.79746835443038,0.984615384615385
"462",0.79746835443038,0.987692307692308
"463",0.80168776371308,0.987692307692308
"464",0.805907172995781,0.987692307692308
"465",0.810126582278481,0.987692307692308
"466",0.814345991561181,0.987692307692308
"467",0.822784810126582,0.987692307692308
"468",0.827004219409283,0.987692307692308
"469",0.831223628691983,0.990769230769231
"470",0.839662447257384,0.990769230769231
"471",0.843881856540084,0.990769230769231
"472",0.848101265822785,0.990769230769231
"473",0.852320675105485,0.990769230769231
"474",0.860759493670886,0.990769230769231
"475",0.864978902953586,0.990769230769231
"476",0.864978902953586,0.993846153846154
"477",0.869198312236287,0.993846153846154
"478",0.873417721518987,0.993846153846154
"479",0.881856540084388,0.993846153846154
"480",0.886075949367089,0.993846153846154
"481",0.890295358649789,0.993846153846154
"482",0.894514767932489,0.993846153846154
"483",0.90295358649789,0.993846153846154
"484",0.907172995780591,0.993846153846154
"485",0.911392405063291,0.993846153846154
"486",0.915611814345992,0.993846153846154
"487",0.919831223628692,0.993846153846154
"488",0.928270042194093,0.993846153846154
"489",0.932489451476793,0.993846153846154
"490",0.932489451476793,0.996923076923077
"491",0.936708860759494,0.996923076923077
"492",0.945147679324895,0.996923076923077
"493",0.949367088607595,0.996923076923077
"494",0.953586497890295,0.996923076923077
"495",0.957805907172996,0.996923076923077
"496",0.962025316455696,0.996923076923077
"497",0.974683544303797,0.996923076923077
"498",0.978902953586498,0.996923076923077
"499",0.983122362869198,0.996923076923077
"500",0.987341772151899,0.996923076923077
"501",0.987341772151899,1
"502",0.991561181434599,1
"503",0.9957805907173,1
"504",1,1
